drug,adr,cohort,n_cases,ror,ror_lower_ci,ror_upper_ci,prr,prr_lower_ci,prr_upper_ci,ic,ic_025,ic_975,is_signal,avg_severity
LAMIVUDINE,Rash erythematous,HBV_MONO,9,3.1482819322832127,1.4018670494680865,7.070341748100672,3.14079373035039,1.401550112413587,7.038339313904856,1.2628839650330106,0.6095506316996773,1.916217298366344,False,2.5555555555555554
LAMIVUDINE,Hyperglycaemia,HBV_MONO,19,3.146898166211471,1.8022874479201407,5.494666280860608,3.1310999225406664,1.7988767067363545,5.449949231218223,1.2599664816507163,0.8103116432644153,1.7096213200370174,False,4.157894736842105
LAMIVUDINE,Transplant rejection,HBV_MONO,10,3.1306785626585905,1.4540849084487424,6.740423620203987,3.1224265155530193,1.4535545099140865,6.707383368515586,1.2573457814915807,0.6375393600985784,1.877152202884583,False,1.4
INTERFERON,Hepatitis C,HBV_MONO,37,3.098873304207864,1.9622026902004681,4.893997854294591,3.081167350661195,1.9559823095795201,4.853618663259472,1.0289818703653875,0.7067598552468872,1.3512038854838877,False,1.5405405405405406
INTERFERON,Acute myeloid leukaemia,HBV_MONO,17,3.089265278095674,1.575848313357937,6.056141239959449,3.0811673506611945,1.5744365893820946,6.029834613095719,1.0289818703653877,0.5536120452941751,1.5043516954366003,False,3.1176470588235294
ENTECAVIR,Adrenal insufficiency,HBV_MONO,11,3.088011073253833,1.310611816910704,7.275848016551186,3.0831315062672613,1.3102355393922274,7.254955005530681,0.9941940252082644,0.40323178983584773,1.585156260580681,False,3.4545454545454546
INTERFERON,Loss of personal independence in daily activities,HBV_MONO,14,3.0878316559926806,1.4708993945456466,6.482227384895838,3.0811673506611945,1.4700282337198822,6.458101977236959,1.0289818703653877,0.5051498362170359,1.5528139045137395,False,1.4285714285714286
INTERFERON,Type 2 diabetes mellitus,HBV_MONO,11,3.0864,1.3371805241063268,7.123843630886253,3.081167350661195,1.3367697814185275,7.101890224288507,1.0289818703653877,0.43801963499297103,1.6199441057378043,False,2.272727272727273
INTERFERON,Cystitis,HBV_MONO,10,3.0859232175502744,1.2835753643898433,7.419059580613427,3.0811673506611945,1.2832961880092404,7.397818470502748,1.0289818703653877,0.40917544897238534,1.64878829175839,False,2.8
INTERFERON,Thyroid disorder,HBV_MONO,9,3.0854466529586473,1.2239886221360405,7.777834594279112,3.0811673506611945,1.2238280650163966,7.757292477725074,1.0289818703653877,0.37564853703205436,1.682315203698721,False,1.3333333333333333
INTERFERON,Underdose,HBV_MONO,9,3.0854466529586473,1.2239886221360405,7.777834594279112,3.0811673506611945,1.2238280650163966,7.757292477725074,1.0289818703653877,0.37564853703205436,1.682315203698721,False,1.0
INTERFERON,Generalised oedema,HBV_MONO,9,3.0854466529586473,1.2239886221360405,7.777834594279112,3.0811673506611945,1.2238280650163966,7.757292477725074,1.0289818703653877,0.37564853703205436,1.682315203698721,False,2.5555555555555554
INTERFERON,Impaired healing,HBV_MONO,8,3.084970306075834,1.1571376325654965,8.224641150309264,3.081167350661195,1.1570811976254096,8.20477617496811,1.0289818703653875,0.3360172248025709,1.7219465159282041,False,1.25
INTERFERON,Erysipelas,HBV_MONO,7,3.0844941767526834,1.0813057507585393,8.798717957198546,3.0811673506611945,1.0813370616367364,8.779493998301334,1.0289818703653877,0.28817150326730234,1.7697922374634731,False,1.5714285714285714
INTERFERON,Nightmare,HBV_MONO,7,3.0844941767526834,1.0813057507585393,8.798717957198546,3.0811673506611945,1.0813370616367364,8.779493998301334,1.0289818703653877,0.28817150326730234,1.7697922374634731,False,1.0
INTERFERON,Injection site haemorrhage,HBV_MONO,6,3.0840182648401826,0.9941310606714177,9.567318670683306,3.0811673506611945,0.9942314362464768,9.548674379701465,1.0289818703653875,0.228815221056216,1.829148519674559,False,1.3333333333333333
INTERFERON,Blood cholesterol increased,HBV_MONO,6,3.0840182648401826,0.9941310606714177,9.567318670683306,3.0811673506611945,0.9942314362464768,9.548674379701465,1.0289818703653875,0.228815221056216,1.829148519674559,False,1.0
INTERFERON,Renal function test abnormal,HBV_MONO,5,3.0835425701894543,0.892256148430534,10.656395922735234,3.0811673506611945,0.8924040550954789,10.63822176577268,1.0289818703653877,0.1524432231854702,1.9055205175453052,False,1.0
INTERFERON,Endocarditis,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,2.0
INTERFERON,Motor dysfunction,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,2.5
INTERFERON,Impaired gastric emptying,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,3.0
INTERFERON,Rash papular,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,1.0
INTERFERON,Exposure via breast milk,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,1.5
INTERFERON,Diabetic ketoacidosis,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,2.75
INTERFERON,Gastroenteritis viral,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,1.0
INTERFERON,Eye disorder,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,1.0
INTERFERON,Mitral valve incompetence,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,2.5
INTERFERON,Cerebral toxoplasmosis,HBV_MONO,4,3.083067092651757,0.7707253610056366,12.332931000726004,3.081167350661195,0.7708957347531205,12.315014618443639,1.0289818703653875,0.04898187036538748,2.0089818703653872,False,5.0
INTERFERON,Renal colic,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,3.0
INTERFERON,Post procedural complication,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,2.3333333333333335
INTERFERON,Impaired work ability,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,2.3333333333333335
INTERFERON,Blood thyroid stimulating hormone decreased,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,1.0
INTERFERON,Tooth infection,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,1.6666666666666667
INTERFERON,Polyuria,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,2.3333333333333335
INTERFERON,Prostatic disorder,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,2.3333333333333335
INTERFERON,Ear pain,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,1.3333333333333333
INTERFERON,Muscle fatigue,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,1.0
INTERFERON,Gastric ulcer perforation,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,3.0
INTERFERON,Blood glucose decreased,HBV_MONO,3,3.082591832078485,0.6219315829045531,15.278806647539726,3.0811673506611945,0.6220951321743134,15.260675983107332,1.0289818703653875,-0.102624657246279,2.1605883979770537,False,1.0
LAMIVUDINE,Hyperhidrosis,HBV_MONO,36,3.08005835484233,2.0560370116606874,4.614099559215358,3.051056766626093,2.045561760145504,4.550802412591399,1.2354032286109036,0.9087365619442369,1.5620698952775702,True,3.317073170731707
ENTECAVIR,Platelet count decreased,HBV_MONO,181,3.063558264666892,2.4781835075145393,3.787205109125179,2.984207500718579,2.4270075764917856,3.669331111119904,0.971598496128372,0.8259128434639273,1.1172841487928167,True,2.572972972972973
ENTECAVIR,Pneumonia,HBV_MONO,184,3.0616540507796377,2.480970255338829,3.7782498627236407,2.981062517883217,2.4288007089828825,3.6588978678492543,0.9708615213776407,0.8263684043458415,1.11535463840944,True,3.1989247311827955
ENTECAVIR,Myelosuppression,HBV_MONO,54,3.0505996131528046,2.073453511587216,4.488240487554618,3.027074569789675,2.0634233703243674,4.440766050656344,0.9815276133721038,0.7148053969357133,1.2482498298084943,True,2.5892857142857144
ADEFOVIR,Nephrolithiasis,HBV_MONO,4,3.0434629286784802,1.0827255605947803,8.55495329135102,3.0298625098520007,1.084851826147031,8.462046712140097,1.5041333635490353,0.5241333635490353,2.4841333635490352,False,1.5
ADEFOVIR,Hepatitis,HBV_MONO,5,3.015065715883669,1.1959583300072778,7.601118737173545,2.9983014420410425,1.1979148922746885,7.504549442802972,1.490458426651959,0.6139197794720415,2.366997073831876,False,1.4
TENOFOVIR,Nephrolithiasis,HBV_MONO,28,3.0078519349411104,1.5824385495129527,5.717235127590607,3.0000000000000004,1.5805122224399641,5.69435647014863,0.736965594166206,0.3665604106171633,1.1073707777152486,False,2.142857142857143
TENOFOVIR,Abortion spontaneous,HBV_MONO,28,3.0078519349411104,1.5824385495129527,5.717235127590607,3.0000000000000004,1.5805122224399641,5.69435647014863,0.736965594166206,0.3665604106171633,1.1073707777152486,False,1.1071428571428572
TENOFOVIR,Ageusia,HBV_MONO,12,3.0033575825405707,1.1266787701454817,8.005970297495901,3.0,1.126447227402827,7.9897218272272665,0.736965594166206,0.17116233036037276,1.3027688579720391,False,2.9166666666666665
TENOFOVIR,Pathological fracture,HBV_MONO,12,3.0033575825405707,1.1266787701454817,8.005970297495901,3.0,1.126447227402827,7.9897218272272665,0.736965594166206,0.17116233036037276,1.3027688579720391,False,2.3333333333333335
TENOFOVIR,Metastases to bone,HBV_MONO,10,3.0027972027972027,1.0259214758581126,8.788968018809415,3.0,1.0258203598113709,8.773465952318334,0.7369655941662062,0.11715917277320387,1.3567720155592085,False,4.0
TENOFOVIR,Product substitution issue,HBV_MONO,8,3.0022371364653244,0.9036935081349171,9.973987577020248,3.0,0.9036934225943577,9.95912969484989,0.7369655941662062,0.044000948603389656,1.4299302397290228,False,1.5
TENOFOVIR,Product physical issue,HBV_MONO,8,3.0022371364653244,0.9036935081349171,9.973987577020248,3.0,0.9036934225943577,9.95912969484989,0.7369655941662062,0.044000948603389656,1.4299302397290228,False,1.25
TENOFOVIR,Metastasis,HBV_MONO,6,3.00167738328208,0.7504510891871718,12.006201660745317,3.0,0.7505159649908474,11.99175023559926,0.736965594166206,-0.06320105514296548,1.5371322434753774,False,4.666666666666667
TENOFOVIR,Hyperparathyroidism secondary,HBV_MONO,6,3.00167738328208,0.7504510891871718,12.006201660745317,3.0,0.7505159649908474,11.99175023559926,0.736965594166206,-0.06320105514296548,1.5371322434753774,False,2.6666666666666665
TENOFOVIR,Oesophageal carcinoma,HBV_MONO,6,3.00167738328208,0.7504510891871718,12.006201660745317,3.0,0.7505159649908474,11.99175023559926,0.736965594166206,-0.06320105514296548,1.5371322434753774,False,2.0
TENOFOVIR,Haemodynamic instability,HBV_MONO,6,3.00167738328208,0.7504510891871718,12.006201660745317,3.0,0.7505159649908474,11.99175023559926,0.736965594166206,-0.06320105514296548,1.5371322434753774,False,4.5
TENOFOVIR,Compression fracture,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,2.0
TENOFOVIR,Oral mucosal blistering,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.0
TENOFOVIR,Intracranial aneurysm,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,3.0
TENOFOVIR,Anti-thyroid antibody increased,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.0
TENOFOVIR,Tumour rupture,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,3.25
TENOFOVIR,Immune-mediated lung disease,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,2.75
TENOFOVIR,Metastatic malignant melanoma,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,4.5
TENOFOVIR,Clavicle fracture,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,2.0
TENOFOVIR,Maternal exposure during breast feeding,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.0
TENOFOVIR,Mitochondrial toxicity,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,2.0
TENOFOVIR,Oropharyngeal candidiasis,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.5
TENOFOVIR,Synovitis,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,4.5
TENOFOVIR,Glucose urine,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.5
TENOFOVIR,Acquired aminoaciduria,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.0
TENOFOVIR,Metastases to lymph nodes,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,2.5
TENOFOVIR,Generalised tonic-clonic seizure,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,3.0
TENOFOVIR,Hip arthroplasty,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.0
TENOFOVIR,Product label issue,HBV_MONO,4,3.0011179429849077,0.5495319179632868,16.389783037693697,3.0,0.5496167438777549,16.375046976374083,0.7369655941662062,-0.24303440583379377,1.716965594166206,False,1.0
ADEFOVIR,Metabolic acidosis,HBV_MONO,6,2.9975659229208924,1.2882703299636293,6.974779480103572,2.9776235010614496,1.2898590733875108,6.873806524295985,1.4814132870489518,0.6812466377397803,2.2815799363581233,False,2.6666666666666665
INTERFERON,Dry skin,HBV_MONO,29,2.9916303266773774,1.7936687768522541,4.989690475184649,2.9784617723058218,1.7898483162259935,4.9564169481091485,1.0043198161311184,0.6403569533040968,1.3682826789581402,False,1.4482758620689655
LAMIVUDINE,Cytomegalovirus infection,HBV_MONO,18,2.980109204368175,1.6898041102099537,5.255668876824114,2.966305189775368,1.6871696939064538,5.215223169706928,1.2084361810106343,0.7464597506354234,1.6704126113858453,False,3.2222222222222223
LAMIVUDINE,Renal tubular disorder,HBV_MONO,12,2.9754863813229573,1.486143084674775,5.957380077824658,2.9663051897753676,1.4852871379408932,5.924084477757348,1.2084361810106343,0.6426329172048011,1.7742394448164676,False,1.0
LAMIVUDINE,Inflammation,HBV_MONO,11,2.9747180085569815,1.440753956620261,6.141886468381586,2.966305189775368,1.4401413156104665,6.109793798366556,1.2084361810106343,0.6174739456382177,1.799398416383051,False,1.5454545454545454
